,solution
138,-42.80629681424351
139,-43.53603790083907
140,-10.476861104956827
141,-29.58169049439514
142,3.340657955600799
143,-39.78413929331712
144,-69.48954488113019
145,-0.6421705363439636
146,-23.659988470706853
147,-34.398753232721184
148,40.55383510699546
149,-3.626363123592025
150,-32.6466226335686
151,7.692737400088012
152,33.23354328764558
153,8.96840412312547
154,-21.375188546536396
155,9.641342937507464
156,-4.469164389058734
157,3.9810849420453427
158,-22.07721169153574
159,37.32065975306154
160,-11.45965133453419
161,-47.03060943838715
162,-29.713055840768025
163,-10.816012464739702
164,-23.46234138158386
165,-8.386497309148076
166,24.844844926289504
167,-35.26009643974457
168,-35.232838347099126
169,14.747643190699588
170,-2.0845346373451625
171,7.307105408737045
172,-24.115001006386777
173,20.127434889652683
174,5.875512758619368
175,-42.65917934306782
176,-50.87407911227645
177,3.7534600375930007
178,0.7363354393271876
179,-57.26784215189973
180,-96.47848073950617
181,-80.9559151560717
182,-3.348897886884862
183,-78.7792958082513
184,25.71250021378422
185,-86.87466351936986
186,59.54697079281209
187,-9.084475762617767
188,-73.18675920736618
189,-60.99643153831906
190,-17.387679759527778
191,-35.25729481057068
192,1.0184330075203052
193,43.63456361251127
194,-27.796960269999207
195,-3.6983865081335647
196,38.31876883081956
197,-68.11628608986966
198,-22.846714607879903
199,-48.05325823482508
200,-20.709653535238964
201,-0.33190037387522203
202,-53.05304533737378
203,34.62603019121436
204,-42.53208285469134
205,-64.03033459669732
206,28.339257735079
207,36.06383985811301
208,-13.596995550239471
209,-82.08029745110278
210,9.605473117834325
211,-95.88314829010099
212,19.041081629583402
213,-14.314466292857487
214,55.00583057073776
215,-50.265775964469086
216,-20.117370189799725
217,-48.89494338145816
218,-62.04352970027408
219,-17.634174927703945
220,-16.37054974972265
221,8.31422334790638
222,45.54039214244836
223,-6.46612316026055
224,-88.37740841168524
225,-4.903757359029155
226,7.078270790766121
227,-7.060257983407048
228,-6.299176131110335
229,-97.4091188360393
230,-99.10846688650508
231,53.28708715466119
232,-9.515217048173454
233,-18.331786790318304
234,-77.82742519876248
235,-11.963991048219937
236,-60.1413931693212
237,-0.36404601338137765
238,-10.243001155152388
239,-81.37638494910766
240,13.376721157893336
241,22.88909330186986
242,-2.6538731088159233
243,-62.00222931283169
244,-52.431772044981386
245,-81.4168897410831
246,15.2528403050123
247,-94.65079930037577
248,-11.318816432547553
249,-7.450976146956159
250,24.17468052648862
251,1.1229585996516123
252,46.43846968176023
253,13.135612576481249
254,32.4439369764658
255,3.685729993704623
256,7.687653545939153
257,-23.132479906653767
258,-83.60968549107284
259,-37.67396956299033
260,-73.62609134683865
261,-2.8807615618043716
262,34.84485545486997
263,32.87845699576234
264,32.06601711549941
265,-5.814301245010897
266,-15.63640955597195
267,8.40628163601299
268,11.94273710292388
269,-16.578225600005982
270,-33.116312804641126
271,-2.218248167557534
272,-3.5824324918532513
273,-44.9141751070987
274,-7.221771405365881
275,-26.104649669590994
276,-57.292158330966565
277,-53.98175735627213
278,-33.02070104095055
279,-27.675913711695276
280,-13.871848389114545
281,-88.35652311299309
282,16.110526449159753
283,21.233372628931406
284,-13.14086425196965
285,-29.497516199156326
286,-19.803814038326642
287,-26.658110307480452
288,-5.848731168527352
289,-59.61663430269504
290,-98.59231059079215
291,-5.216308007868288
292,0.20223803193568057
293,-19.355680255146535
294,-74.01665300022592
295,-57.254157766409605
296,-14.11518541081132
297,-99.72599038645518
298,-22.058869098280056
299,-26.590610985557134
300,-58.04565661946229
301,-24.447613903640878
302,44.50973834231079
303,-45.48305090004346
304,-29.588248744248496
305,-17.26975237882941
306,-73.41859208583637
307,-1.941599413443119
308,37.93364489824158
309,-10.570338472873116
310,-47.37118927838695
311,4.893433716705531
312,-65.27620994910507
313,-3.9652064897629375
314,-29.644667177546726
315,-2.9089640042272986
316,-10.905910110573029
317,-0.27452850772138065
318,-27.09566201413598
319,-8.792751216832666
320,23.397967951008468
321,4.889147095691697
322,-35.99349213579941
323,43.74358899581911
324,2.33169247232283
325,-38.63193452810901
326,-9.346953074878806
327,-100.0
328,-30.228025978494994
329,-59.494475959128614
330,5.344763857868612
331,0.4513286175519373
332,4.268393322019791
333,17.214432047528
334,-67.64109349898837
335,22.146071716798378
336,-53.629745429111196
337,47.965478915810316
338,-19.967469820480634
339,-93.2407651843526
340,23.333887167715833
341,-10.591000581169054
342,-11.861588464898666
343,11.029428204339323
344,28.995154742776496
345,-0.17990757055157677
346,-9.091848279733451
347,-32.942151306075814
348,-14.506382353652553
349,-37.37104682629228
350,-4.700667545134848
351,6.489608694294701
352,-26.370196922920147
353,-44.89652383121254
354,41.679007438132764
355,4.9197821642066515
356,-61.908921526630834
357,-61.379858989798606
358,-5.69457089432514
359,-36.178123483508074
360,12.414599927203804
361,-10.427726093575274
362,-99.99827510086365
363,-72.21949391723284
364,30.659271440994146
365,-7.849014740201404
366,14.013160184028823
367,-15.736132095476476
368,7.837100612184565
369,-20.53536046856002
370,19.37594823898539
371,-69.47754904714158
372,-8.533785533880941
373,-81.2834116169946
374,-89.02730927837355
375,33.940135538411
376,18.035303206865084
377,60.94977302220601
378,-54.89471059458588
379,-53.10777351665603
380,2.644253229551169
381,-56.09792387563309
382,-23.511581519228375
383,7.9118383645700865
384,3.592873345789026
385,-22.87534838812681
386,41.611572626890556
387,-48.225156011031764
388,-38.036853079833605
389,27.333217979577977
390,45.97519489284415
391,-6.516189724406937
392,-78.6563951697488
393,-99.79112075116923
394,29.631210943000774
395,36.29664144610922
396,-32.29254537995441
397,-95.62167591203719
398,-1.3798926239564213
399,28.552375751086476
400,-10.01710016894252
401,1.0302612453301743
402,-37.454332567868995
403,0.36895014432285067
404,42.90987912502053
405,-100.0
406,-63.40330794612889
407,-16.7710699711809
408,-36.68647190683871
409,-5.648867814549215
410,-99.9659971081446
411,-10.354394944283444
412,3.2725980938724883
413,-13.621408969651482
414,-33.391889120581894
415,-73.17311432383816
416,7.501674361799735
417,-67.23035185909434
418,-63.06282628317889
419,13.708878864947298
420,56.5044078277245
421,-9.867363570672552
422,-27.689505456993363
423,-94.62802079562039
424,-19.860294154986043
425,23.921572498893394
426,-50.23136656782722
427,-18.280233215883886
428,11.963578738456864
429,-28.753155811709256
430,0.0522495126822783
431,-74.16531875258885
432,1.6521720893611302
433,11.008815050794517
434,-71.11382924620384
435,-36.04672267857113
436,-99.9431022306437
437,-40.724058305305114
438,-34.34609656440898
439,37.35070415466561
440,-91.98228889229739
441,18.597574956049538
442,-72.49423480513718
443,-32.21254693099566
444,-51.64953260662844
445,2.5001292964020188
446,-29.310281961085096
447,-80.89458108617586
448,-1.119773447894382
449,-16.260268941702126
450,-27.59558714149293
451,-27.31701774930016
452,1.707657268768551
453,-97.02902704091812
454,-79.59556649847949
455,21.263014325028454
456,-91.71275044826899
457,45.247207756405075
458,-55.84344589446365
459,-41.65751043813348
460,64.48805312879209
461,0.02108275708618379
462,-1.5327828518031834
463,-99.98645699723232
464,-5.799659459034924
465,52.14932881613588
466,-43.72085783663573
467,-34.21743479049133
468,-71.98209280150064
469,-26.730575114307534
470,-30.01684804835389
471,-84.71317135390304
472,-4.501589962368123
473,22.898411454566688
474,-17.81680552146975
475,-60.59982258144019
476,-12.672137063818754
477,-24.05084876221218
478,-12.831081889111116
479,-22.667725469478423
480,-4.05279376805039
481,-29.605642952617806
482,-27.521988733514085
483,12.931646893351433
484,-23.588434420037583
485,-16.23905079423789
486,-63.17079665433386
487,-16.698157008550254
488,16.091255382907114
489,-6.689203284169803
490,21.700928372364586
491,-15.211037394674097
492,-96.78570950902332
493,-38.45884308478913
494,-92.02849280945966
495,-36.99795918188071
496,-9.415684604602509
497,21.20534074572693
498,-5.461783124412164
499,61.326013960324254
