,solution
231,-42.76315834658243
232,-43.14550851780481
233,-34.5641552724391
234,-4.772995673509104
235,-54.80080663713226
236,92.38887185271581
237,-38.677524025390774
238,55.77615911081409
239,79.06315207167644
240,-49.25949080260514
241,-70.83659245470137
242,-31.696895582166057
243,46.64459170505621
244,-93.23424830906109
245,8.83229342993479
246,11.721152983599696
247,33.94230719641738
248,16.7869077570314
249,37.17423941041067
250,53.19378062222289
251,79.53265216446964
252,93.34191481987877
253,81.16432042019028
254,-64.2324880247111
255,95.69236090523562
256,79.5945251428421
257,-94.13216896294212
258,-43.60503272607342
259,-62.41135250540996
260,21.780843940362097
261,-58.12145083083177
262,99.51444426652711
263,-96.70617141499852
264,-12.068582344910167
265,-70.3231258456187
266,24.285904023813142
267,50.89377099701684
268,-43.86435754250839
269,5.447857648738988
270,-37.516013074310386
271,-63.635099279946424
272,55.90967688040986
273,61.91112848568631
274,44.646992011897524
275,-90.93998149351808
276,22.650792303196578
277,-32.95641986395252
278,16.79421721882436
279,82.64280922635241
280,0.26485279226644615
281,-16.492554218290067
282,59.89054598499776
283,78.11333967119734
284,2.675992161373194
285,-22.067101369566853
286,86.1046381462929
287,-43.426371077087225
288,53.98945983616798
289,45.513166634576834
290,82.92229167560669
291,-78.76346909413013
292,77.76194962164486
293,18.984406513652925
294,-97.58836720503669
295,-52.331936631885256
296,-75.26811218963243
297,76.16109138878132
298,62.66808785166896
299,52.69009872536083
300,62.07005679440748
301,36.46314514918222
302,24.974507948169066
303,-26.366081926620783
304,-59.46197602919486
305,-44.98681356865208
306,-3.6970858663566886
307,-19.973965234756072
308,40.510666550062695
309,-35.680580145334154
310,-90.31401921043887
311,55.48664164991551
312,10.682799472856399
313,-86.4569873782096
314,-0.7757296162455802
315,67.22310152732663
316,-7.764165015232351
317,56.00131842949312
318,-1.6679488774891547
319,39.167367183537905
320,97.01509342491006
321,-29.363863567368096
322,24.39824796084433
323,3.17947701232061
324,63.00626414647012
325,-2.1878238718394947
326,46.2864446931387
327,42.10610261669902
328,66.87638627462653
329,-97.82152437283375
330,-90.32382807315122
331,0.2639623072917776
332,-41.6177468040632
333,-97.2625763998613
334,58.844645482018315
335,-86.54933896279479
336,-37.969961867174895
337,-31.993362274940615
338,63.36112748590932
339,-99.15836772494917
340,-1.2313108456704822
341,22.686994627395496
342,-25.20044042724007
343,-60.351413955343496
344,79.01173734923418
345,97.36858953038517
346,84.34596999287821
347,-21.08371747244112
348,32.4447101632679
349,8.059566384043942
350,-57.79195533017084
351,-38.934372050615686
352,-97.30665725384658
353,-99.09974732893068
354,97.5622917328882
355,62.35089029348505
356,54.079664775902415
357,80.63412907059795
358,-75.23658389493346
359,-80.7786774459211
360,10.281684594171633
361,-98.68235717248717
362,-74.8552671671096
363,-88.85340274879083
364,52.5314325035813
365,-85.728323918192
366,43.64626009775165
367,-71.91235303042913
368,23.123225511526137
369,-5.685504199770852
370,2.0896151274825887
371,-31.00460731232127
372,-83.05697418101082
373,-48.84636751369815
374,5.098810310048612
375,-71.88558298281774
376,-75.90289800383368
377,0.5367234970788199
378,-42.77978078632504
379,-77.6165090543716
380,0.007442588981734481
381,-24.41426698995247
382,-45.88562989397001
383,91.33257269359673
384,-8.414083389089674
385,-50.99659865965841
386,66.11924223467963
387,-39.362420730321155
388,-93.34935497329845
389,97.50881646532135
390,-4.04730773186956
391,20.697740830674444
392,3.2556618695736392
393,95.45668678864389
394,-50.55308262132189
395,33.63159752484518
396,-70.6338180850159
397,-18.95519157860437
398,-71.60043861841751
399,-31.149645731635637
400,10.012878081050044
401,-91.53764763836517
402,-53.68505302641123
403,-20.27197103320635
404,-75.85497036355811
405,-11.531304476424815
406,-89.71605321853546
407,99.34508687861704
408,38.85863066292186
409,22.99738231378663
410,23.43453343855837
411,65.88097545083473
412,95.85361735272433
413,-12.499949204355257
414,69.23035446418265
415,-20.352305749678038
416,-15.9327028385589
417,78.38877817468386
418,-30.86930472621974
419,61.69227084787748
420,98.84798855967941
421,56.20998759668074
422,70.35230715411409
423,32.124133547644135
424,-45.58190782597091
425,-51.8290334114392
426,-14.790907150267007
427,19.502259056145114
428,-16.011927353140432
429,53.491140748381014
430,-94.87506165412717
431,38.54029748947363
432,50.70959515396459
433,90.70700295911395
434,-22.515029669714185
435,-88.79678978752115
436,-24.934826116097735
437,31.49652984529399
438,40.36751396187201
439,-81.86147833462034
440,89.59566637894723
441,6.951305508449035
442,82.0434879875385
443,-38.14677719472636
444,44.98938860811662
445,-23.27972637278222
446,79.7786576012577
447,-86.30303776166024
448,-46.973275215654525
449,24.92103347875318
450,36.06877149871683
451,47.35334936287247
452,86.60889789637226
453,22.920460601189763
454,47.664314144166205
455,27.30558485128353
456,-65.96493770704373
457,-45.53154235166363
458,62.48691825158669
459,-19.339461378513285
460,32.032096171478386
461,-42.786946824927846
462,92.27915100481218
463,15.311471299389877
464,93.31939833517586
465,2.7862190948328203
466,72.84958981221325
467,-54.90709509914666
468,-51.317751965960696
469,79.75687644604625
470,41.84454016964379
471,95.02498500492459
472,-8.07146240964643
473,48.36366337078509
474,33.79503654103407
475,-94.08760003267703
476,-29.902975420698144
477,-83.57285864599598
478,-87.8394388953715
479,52.02549579639775
480,25.562063843473783
481,6.096922841232984
482,97.84016759810103
483,-39.41387637786624
484,-63.853134709438066
485,13.845035220569807
486,-6.674570850895657
487,-21.548603268981868
488,-94.53302135071428
489,-31.717082225422626
490,95.30918663945964
491,15.392034690902845
492,54.13782892713774
493,25.28725380568659
494,46.616862541737056
495,-70.11265080004614
496,-17.04744983516318
497,-86.2116638177197
498,76.87927219748232
499,66.39784972846799
